0_URL	1_doc_gender	2_doc_sent	3_female_sent	4_male_sent	5_0_HEAR	6_0_POWER	7_0_COMPARE	8_0_ANX	9_0_ARTICLE	10_0_PPRON	11_0_FUNCTION	12_0_SOCIAL	13_0_SPACE	14_0_FAMILY	15_0_I	16_0_AFFECT	17_0_NUMBER	18_0_ASSENT	19_0_COGPROC	20_0_DISCREP	21_0_SHEHE	22_0_FOCUSPAST	23_0_TIME	24_0_SWEAR	25_0_AUXVERB	26_0_AFFILIATION	27_0_ANGER	28_0_RELATIV	29_0_FILLER	30_0_DEATH	31_0_MOTION	32_0_NETSPEAK	33_0_VERB	34_0_YOU	35_0_PREP	36_0_HEALTH	37_0_BIO	38_0_PRONOUN	39_0_CERTAIN	40_0_FEEL	41_0_TENTAT	42_0_LEISURE	43_0_ADVERB	44_0_FOCUSPRESENT	45_0_REWARD	46_0_INSIGHT	47_0_DIFFER	48_0_CONJ	49_0_MONEY	50_0_FRIEND	51_0_THEY	52_0_WORK	53_0_FOCUSFUTURE	54_0_RELIG	55_0_ADJ	56_0_NONFLU	57_0_SEXUAL	58_0_IPRON	59_0_INTERROG	60_0_ACHIEV	61_0_INFORMAL	62_0_HOME	63_0_INGEST	64_0_MALE	65_0_FEMALE	66_0_CAUSE	67_0_BODY	68_0_DRIVES	69_0_SAD	70_0_NEGEMO	71_0_RISK	72_0_WE	73_0_PERCEPT	74_0_POSEMO	75_0_QUANT	76_0_SEE	77_0_NEGATE	78_1_HEAR	79_1_POWER	80_1_COMPARE	81_1_ANX	82_1_ARTICLE	83_1_PPRON	84_1_FUNCTION	85_1_SOCIAL	86_1_SPACE	87_1_FAMILY	88_1_I	89_1_AFFECT	90_1_NUMBER	91_1_ASSENT	92_1_COGPROC	93_1_DISCREP	94_1_SHEHE	95_1_FOCUSPAST	96_1_TIME	97_1_SWEAR	98_1_AUXVERB	99_1_AFFILIATION	100_1_ANGER	101_1_RELATIV	102_1_FILLER	103_1_DEATH	104_1_MOTION	105_1_NETSPEAK	106_1_VERB	107_1_YOU	108_1_PREP	109_1_HEALTH	110_1_BIO	111_1_PRONOUN	112_1_CERTAIN	113_1_FEEL	114_1_TENTAT	115_1_LEISURE	116_1_ADVERB	117_1_FOCUSPRESENT	118_1_REWARD	119_1_INSIGHT	120_1_DIFFER	121_1_CONJ	122_1_MONEY	123_1_FRIEND	124_1_THEY	125_1_WORK	126_1_FOCUSFUTURE	127_1_RELIG	128_1_ADJ	129_1_NONFLU	130_1_SEXUAL	131_1_IPRON	132_1_INTERROG	133_1_ACHIEV	134_1_INFORMAL	135_1_HOME	136_1_INGEST	137_1_MALE	138_1_FEMALE	139_1_CAUSE	140_1_BODY	141_1_DRIVES	142_1_SAD	143_1_NEGEMO	144_1_RISK	145_1_WE	146_1_PERCEPT	147_1_POSEMO	148_1_QUANT	149_1_SEE	150_1_NEGATE	151_2_HEAR	152_2_POWER	153_2_COMPARE	154_2_ANX	155_2_ARTICLE	156_2_PPRON	157_2_FUNCTION	158_2_SOCIAL	159_2_SPACE	160_2_FAMILY	161_2_I	162_2_AFFECT	163_2_NUMBER	164_2_ASSENT	165_2_COGPROC	166_2_DISCREP	167_2_SHEHE	168_2_FOCUSPAST	169_2_TIME	170_2_SWEAR	171_2_AUXVERB	172_2_AFFILIATION	173_2_ANGER	174_2_RELATIV	175_2_FILLER	176_2_DEATH	177_2_MOTION	178_2_NETSPEAK	179_2_VERB	180_2_YOU	181_2_PREP	182_2_HEALTH	183_2_BIO	184_2_PRONOUN	185_2_CERTAIN	186_2_FEEL	187_2_TENTAT	188_2_LEISURE	189_2_ADVERB	190_2_FOCUSPRESENT	191_2_REWARD	192_2_INSIGHT	193_2_DIFFER	194_2_CONJ	195_2_MONEY	196_2_FRIEND	197_2_THEY	198_2_WORK	199_2_FOCUSFUTURE	200_2_RELIG	201_2_ADJ	202_2_NONFLU	203_2_SEXUAL	204_2_IPRON	205_2_INTERROG	206_2_ACHIEV	207_2_INFORMAL	208_2_HOME	209_2_INGEST	210_2_MALE	211_2_FEMALE	212_2_CAUSE	213_2_BODY	214_2_DRIVES	215_2_SAD	216_2_NEGEMO	217_2_RISK	218_2_WE	219_2_PERCEPT	220_2_POSEMO	221_2_QUANT	222_2_SEE	223_2_NEGATE	
http://www.politico.com/states/new-york/albany/story/2018/04/13/cuomo-speaks-privately-to-rural-democrats-364510	Gender.NONE	0.9678	0.0	0.25306666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	
http://www.politico.com/states/new-york/staff/dana-rubinstein	Gender.NONE	0.0	0.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	
http://www.politico.com/states/staff/thomas-pudney	Gender.NONE	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
http://www.politico.com/states/new-york/albany/story/2018/04/12/cuomo-new-york-may-have-to-follow-other-states-on-marijuana-363712	Gender.NONE	-0.9616	0.7845	-0.194325	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	5	5	0	0	5	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	3	0	1	0	0	2	2	9	0	0	1	0	3	0	0	0	1	0	0	0	8	0	0	4	0	
http://www.politico.com/newyorkplaybook	Gender.NONE	0.9974	-0.15254285714285715	-0.015932258064516126	0	5	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	2	28	0	6	0	0	1	0	0	0	0	0	0	0	3	10	0	0	1	0	8	0	0	0	0	0	7	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	3	6	0	0	1	1	27	0	0	0	0	1	0	0	2	5	0	1	0	22	0	0	4	0	8	91	1	24	1	1	1	0	0	0	0	0	2	0	14	20	0	0	3	0	26	0	2	0	0	2	3	0	0	4	0	0	3	0	0	0	4	0	3	0	0	6	0	0	5	0	0	3	5	19	17	0	0	3	7	76	0	8	1	1	3	0	0	3	14	0	5	0	62	0	0	9	0	
http://www.politico.com/states/new-york/albany/story/2018/04/03/cuomo-look-upon-my-record-and-despair-347202	Gender.NONE	-0.9549	0	-0.138125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	
http://www.politico.com/states/new-york/albany/story/2016/04/working-families-party-loses-another-constituent-union-100835	Gender.NONE	0.9935	0	0.19529999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	4	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	1	14	0	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	12	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	11	0	0	1	0	8	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	7	0	
http://www.politico.com/states/new-york/albany/story/2016/12/cuomo-stands-idle-as-senate-goes-republican-107778	Gender.NONE	-0.8798	0.2023	0.156975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	4	1	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	3	0	0	0	2	5	0	1	0	0	0	0	0	2	0	0	1	0	5	0	0	1	0	3	16	0	6	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	4	6	0	0	0	4	11	0	3	0	1	0	0	0	1	4	0	1	0	7	0	0	3	0	
http://www.politico.com/states/new-york/albany/story/2018/04/04/idc-reunifies-with-mainline-democrats-ending-years-of-division-in-the-senate-350639	Gender.NONE	0.9932	0.0	0.08275624999999999	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	9	0	4	0	1	0	0	0	0	1	0	1	1	4	0	0	0	0	0	7	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	3	0	0	0	1	9	0	2	0	0	0	0	0	0	2	0	2	0	5	1	0	3	0	2	32	0	13	0	0	0	0	0	0	0	0	0	6	8	8	0	0	1	0	9	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	10	5	0	0	1	9	18	0	2	1	0	1	0	0	0	5	0	1	0	13	1	0	2	0	
http://www.politico.com/states/new-york/albany/story/2014/05/after-bruising-floor-fight-cuomo-wins-wfp-nomination-013321	Gender.NONE	0.994	0.2873	0.15609090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	2	9	0	1	0	0	0	0	0	0	0	0	1	0	2	3	0	0	1	0	3	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	2	9	0	1	0	0	0	0	0	0	1	0	0	0	8	0	0	2	0	
http://www.politico.com/states/new-york/albany/story/2018/04/13/nixons-fight-against-cuomo-hits-de-blasio-as-well-362392	Gender.NONE	-0.9947	-0.06806842105263157	-0.10865000000000001	0	12	0	0	0	0	0	0	0	0	0	0	0	1	2	6	0	0	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	11	0	0	0	0	1	0	0	0	1	0	1	0	10	0	0	2	0	0	6	0	2	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	7	0	1	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	14	0	4	0	0	1	0	0	0	0	0	0	0	2	3	0	0	1	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	5	1	1	0	0	0	0	12	0	0	2	0	4	0	0	0	1	0	1	0	11	0	0	1	0	
http://www.politico.com/news/2016-elections	Gender.NONE	-0.7777	0	0.07500000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	3	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
http://www.politico.com/story/2018/04/14/michael-cohen-prague-russia-trump-mueller-523094?tab=most-read	Gender.MALE	-0.9516	0	-0.12657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	2	4	0	0	0	0	1	1	0	3	1	0	0	0	3	0	0	2	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	2	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	
http://www.politico.com/story/2018/04/14/syria-strike-haley-united-nations-trump-523092?tab=most-read	Gender.NONE	-0.9929	0	0.14645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	5	0	0	0	0	3	0	0	2	2	0	1	0	3	0	0	0	0	
http://www.politico.com/newsletters/playbook/2018/04/14/trumps-mission-accomplished-moment-264306?tab=most-read	Gender.MALE	0.9974	0.926	0.0746711111111111	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	48	1	23	0	1	3	0	0	0	0	0	0	0	3	11	0	0	1	0	13	0	0	0	0	0	6	1	0	2	0	1	0	0	0	0	0	0	1	1	0	3	0	0	5	0	0	0	6	13	13	0	0	1	5	30	0	0	0	1	5	0	0	5	9	0	2	0	21	1	0	9	0	1	34	1	7	0	1	0	0	0	0	0	0	1	0	12	9	0	0	2	1	19	0	0	0	0	2	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	2	1	5	15	0	0	1	5	32	0	2	1	0	1	0	0	1	7	0	8	0	25	0	0	12	0	
http://www.politico.com/story/2018/04/13/paul-ryan-endorses-kevin-mccarthy-speaker-522954?tab=most-read	Gender.MALE	0.9448	0	0.11909999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	2	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	3	5	0	1	0	0	0	0	0	0	2	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	
http://www.politico.com/states/new-york/albany/story/2018/03/21/with-nixon-in-the-mix-will-the-wfp-back-cuomo-again-325396	Gender.NONE	0.9986	0.2378	0.19034444444444443	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	5	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	1	0	0	10	0	9	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	8	5	0	0	1	0	9	0	0	1	0	0	0	0	1	3	0	0	0	6	1	0	2	0	
http://www.politico.com/states/new-york/city-hall/story/2018/03/19/nixons-challenge-opens-second-front-for-cuomo-320287	Gender.NONE	0.9948	-0.030827272727272717	0.04369999999999999	0	7	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	6	0	2	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	3	0	1	21	1	8	0	0	2	0	0	0	0	0	0	1	6	6	0	0	1	1	8	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	3	0	6	7	0	0	1	7	8	0	1	0	0	0	0	0	4	1	0	3	0	7	0	0	8	0	
http://www.politico.com/states/new-york/albany/story/2015/06/a-year-after-the-cuomo-wfp-bargain-everyones-a-sucker-067223	Gender.NONE	0.9985	0	0.13963333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	4	0	0	0	0	0	0	1	0	0	0	2	5	0	0	2	0	4	0	5	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	5	2	3	0	0	1	5	11	0	1	0	0	0	0	0	0	3	0	0	0	8	1	0	1	0	3	29	0	6	0	0	0	0	0	0	1	0	1	1	10	10	0	1	3	0	7	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	2	0	0	2	0	0	2	0	0	0	3	3	4	0	0	2	7	13	0	0	0	1	3	0	0	0	4	0	5	0	9	0	0	5	0	
http://www.politico.com/story/2018/04/13/scalise-mccarthy-speaker-house-endorsement-523040?tab=most-read	Gender.NONE	0.9274	0	0.17887142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
http://www.politico.com/story/2014/01/inside-the-mind-of-an-epa-con-man-102499	Gender.NONE	-0.8252	0.13473333333333337	-0.09459545454545454	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	0	0	0	0	0	0	0	1	0	4	1	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	7	0	2	0	0	0	0	0	0	3	0	2	0	4	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	
http://www.politico.com/story/2018/04/13/former-epa-aide-shared-pruitt-information-house-republicans-482344?tab=most-read	Gender.NONE	0.3736	-0.0516	-0.020227777777777775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	3	0	0	0	0	0	0	0	0	0	0	3	3	0	0	2	0	5	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	1	2	4	0	0	2	1	10	0	0	1	0	1	0	0	1	2	0	0	0	8	0	0	3	0	0	10	1	2	0	0	0	0	0	0	0	0	0	0	3	5	0	0	1	0	5	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	4	0	0	1	1	8	0	0	1	0	1	0	0	0	1	0	2	0	7	0	0	4	0	
http://www.politico.com/story/2018/04/13/trump-syria-strikes-523051?tab=most-read	Gender.MALE	-0.9995	0	-0.19152903225806445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	1	11	0	1	0	0	0	0	0	0	0	3	7	5	0	0	0	0	17	0	0	0	0	1	2	1	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	3	0	0	0	2	6	13	0	0	0	1	17	1	1	2	0	2	0	0	2	6	0	2	0	11	1	0	5	0	1	7	0	6	0	0	0	0	0	0	0	0	0	0	7	4	0	0	3	0	9	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	3	0	0	2	0	2	8	0	0	2	2	14	0	0	0	1	0	0	0	0	8	0	2	0	6	0	0	2	0	
